Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Oman,OMN,1996,0,0,100
Oman,OMN,1997,0,0,100
Oman,OMN,1998,0,0,100
Oman,OMN,1999,0,0,100
Pakistan,PAK,1965,0,7.8989325,92.10106
Pakistan,PAK,1966,0,7.8401723,92.15983
Pakistan,PAK,1967,0,8.392018,91.60798
Pakistan,PAK,1968,0,8.885178,91.11482
Pakistan,PAK,1969,0,9.32975,90.67024
Pakistan,PAK,1970,0,8.390381,91.60962
Pakistan,PAK,1971,0.143336,11.718862,88.1378
Pakistan,PAK,1972,0.6443235,13.253896,86.10178
Pakistan,PAK,1973,1.1274239,13.087776,85.784805
Pakistan,PAK,1974,1.4521748,12.144385,86.40344
Pakistan,PAK,1975,1.5908664,13.310854,85.09828
Pakistan,PAK,1976,1.3281889,14.231518,84.44029
Pakistan,PAK,1977,0.77621025,15.620377,83.60341
Pakistan,PAK,1978,0.37226,18.110392,81.51735
Pakistan,PAK,1979,0.1078378,17.961803,81.93036
Pakistan,PAK,1980,0.14586356,16.982367,82.87177
Pakistan,PAK,1981,0.28640878,16.494284,83.21931
Pakistan,PAK,1982,0.31437272,16.829153,82.856476
Pakistan,PAK,1983,0.39636827,18.234488,81.36914
Pakistan,PAK,1984,0.4530607,17.859364,81.68758
Pakistan,PAK,1985,0.5058263,17.652674,81.8415
Pakistan,PAK,1986,0.645336,15.925442,83.42922
Pakistan,PAK,1987,0.3335824,18.666111,81.000305
Pakistan,PAK,1988,0.2002334,18.419365,81.380394
Pakistan,PAK,1989,0.115855955,17.649538,82.234604
Pakistan,PAK,1990,0.38995707,16.537376,83.07267
Pakistan,PAK,1991,0.36802852,16.70148,82.93049
Pakistan,PAK,1992,0.46099484,17.344547,82.19446
Pakistan,PAK,1993,0.30657688,17.234846,82.45857
Pakistan,PAK,1994,0.4283288,16.347654,83.224014
Pakistan,PAK,1995,0.3603134,16.378126,83.26156
Pakistan,PAK,1996,0.2121427,16.762867,83.024994
Pakistan,PAK,1997,0.3024683,12.898634,86.7989
Pakistan,PAK,1998,0.24591224,15.707119,84.046974
Pakistan,PAK,1999,0.047648605,13.423369,86.528984
Pakistan,PAK,2000,0.55474114,11.344158,88.101105
Pakistan,PAK,2001,1.1876193,11.415049,87.39733
Pakistan,PAK,2002,1.0329113,12.188603,86.77849
Pakistan,PAK,2003,0.9467042,13.333744,85.71954
Pakistan,PAK,2004,1.0718051,12.676343,86.25185
Pakistan,PAK,2005,1.0786629,13.59751,85.32382
Pakistan,PAK,2006,1.0150988,12.633493,86.35141
Pakistan,PAK,2007,0.8682109,12.365368,86.76642
Pakistan,PAK,2008,0.64705086,10.553453,88.79949
Pakistan,PAK,2009,0.924234,10.887298,88.18847
Pakistan,PAK,2010,0.9139847,11.174603,87.91141
Pakistan,PAK,2011,1.4094037,11.411278,87.17931
Pakistan,PAK,2012,1.0386312,4.3177714,94.6436
Pakistan,PAK,2013,1.4830085,11.522534,86.99446
Pakistan,PAK,2014,1.5645962,11.4964,86.93901
Pakistan,PAK,2015,1.3636007,11.174581,87.461815
Pakistan,PAK,2016,2.5064259,18.06002,79.433556
Pakistan,PAK,2017,2.2028542,9.591863,88.20528
Pakistan,PAK,2018,2.4180715,9.339477,88.242455
Pakistan,PAK,2019,2.3640585,10.928219,86.707726
Pakistan,PAK,2020,2.462817,11.878904,85.65828
Pakistan,PAK,2021,3.6361723,10.295108,86.06872
Pakistan,PAK,2022,5.5737057,10.746907,83.67938
Pakistan,PAK,2023,5.9536953,12.158016,81.88829
Peru,PER,1965,0,14.111191,85.88881
Peru,PER,1966,0,12.449849,87.55015
Peru,PER,1967,0,13.701914,86.29808
Peru,PER,1968,0,14.438607,85.56139
Peru,PER,1969,0,15.602732,84.39727
Peru,PER,1970,0,14.4538965,85.5461
Peru,PER,1971,0,17.671724,82.32827
Peru,PER,1972,0,20.367374,79.63263
Peru,PER,1973,0,19.269955,80.73004
Peru,PER,1974,0,18.357449,81.64255
Peru,PER,1975,0,18.165419,81.83459
Peru,PER,1976,0,18.74816,81.25184
Peru,PER,1977,0,19.299877,80.70013
Peru,PER,1978,0,19.762915,80.23708
Peru,PER,1979,0,20.380562,79.61944
Peru,PER,1980,0,19.653427,80.34657
Peru,PER,1981,0,21.26738,78.73262
Peru,PER,1982,0,22.379803,77.62019
Peru,PER,1983,0,24.702398,75.2976
Peru,PER,1984,0,25.10971,74.89029
Peru,PER,1985,0,27.571493,72.428505
Peru,PER,1986,0,27.36942,72.630585
Peru,PER,1987,0,27.023897,72.9761
Peru,PER,1988,0,26.669767,73.33023
Peru,PER,1989,0,29.208479,70.79153
Peru,PER,1990,0,29.3326,70.667404
Peru,PER,1991,0,32.41311,67.5869
Peru,PER,1992,0,28.13108,71.86892
Peru,PER,1993,0,31.19632,68.80368
Peru,PER,1994,0,31.000927,68.99908
Peru,PER,1995,0,29.034714,70.96529
Peru,PER,1996,0,28.98498,71.015015
Peru,PER,1997,0,29.360386,70.63961
Peru,PER,1998,0,29.655834,70.34416
Peru,PER,1999,0,30.457071,69.54292
Peru,PER,2000,0,32.80372,67.19627
Peru,PER,2001,0,35.784416,64.21558
Peru,PER,2002,0,35.718193,64.2818
Peru,PER,2003,0,36.943634,63.056374
Peru,PER,2004,0,32.471977,67.52803
Peru,PER,2005,0,32.167603,67.8324
Peru,PER,2006,0,34.89119,65.10881
Peru,PER,2007,0,31.920078,68.07992
Peru,PER,2008,0,28.833765,71.16623
Peru,PER,2009,0,29.686222,70.313774
Peru,PER,2010,0,26.664782,73.33523
Peru,PER,2011,0,25.767502,74.2325
Peru,PER,2012,0,25.90535,74.09465
Peru,PER,2013,0,26.089096,73.910904
Peru,PER,2014,0,25.83989,74.16011
Peru,PER,2015,0,25.96086,74.03914
Peru,PER,2016,0,24.635092,75.36491
Peru,PER,2017,0,28.8025,71.197495
Peru,PER,2018,0,29.431831,70.56817
Peru,PER,2019,0,29.259867,70.740135
Peru,PER,2020,0,32.38074,67.619255
Peru,PER,2021,0,29.827547,70.172455
Peru,PER,2022,0,26.950771,73.04923
Peru,PER,2023,0,26.3495,73.6505
Philippines,PHL,1994,0,15.584559,84.415436
Philippines,PHL,1995,0,13.865187,86.13481
Philippines,PHL,1996,0,14.195754,85.804245
Philippines,PHL,1997,0,12.731897,87.2681
Philippines,PHL,1998,0,13.421565,86.57844
Philippines,PHL,1999,0,17.445616,82.55439
Philippines,PHL,2000,0,18.21516,81.78484
Philippines,PHL,2001,0,16.7215,83.2785
Philippines,PHL,2002,0,16.281395,83.718605
Philippines,PHL,2003,0,16.082535,83.917465
Philippines,PHL,2004,0,16.661371,83.33863
Philippines,PHL,2005,0,16.062689,83.93731
Philippines,PHL,2006,0,18.680275,81.319725
Philippines,PHL,2007,0,16.622225,83.37777
Philippines,PHL,2008,0,17.630617,82.369385
Philippines,PHL,2009,0,17.189404,82.81059
Philippines,PHL,2010,0,14.867264,85.13273
Philippines,PHL,2011,0,16.133564,83.86643
Philippines,PHL,2012,0,16.406023,83.59398
Philippines,PHL,2013,0,14.824674,85.17532
Philippines,PHL,2014,0,14.025786,85.97421
Philippines,PHL,2015,0,13.544878,86.455124
Philippines,PHL,2016,0,13.032715,86.967285
Philippines,PHL,2017,0,12.544034,87.45596
Philippines,PHL,2018,0,12.185793,87.81421
Philippines,PHL,2019,0,11.25281,88.74719
Philippines,PHL,2020,0,11.994339,88.00567
Philippines,PHL,2021,0,12.277111,87.72289
Philippines,PHL,2022,0,12.353065,87.646935
Philippines,PHL,2023,0,11.991215,88.00879
Poland,POL,1965,0,0.35209695,99.647896
Poland,POL,1966,0,0.35020763,99.649796
Poland,POL,1967,0,0.3647668,99.63524
Poland,POL,1968,0,0.35622162,99.643776
Poland,POL,1969,0,0.28452122,99.71548
Poland,POL,1970,0,0.5491499,99.45085
Poland,POL,1971,0,0.48687243,99.51313
Poland,POL,1972,0,0.4683993,99.5316
Poland,POL,1973,0,0.45816857,99.54183
Poland,POL,1974,0,0.620982,99.37901
Poland,POL,1975,0,0.5374193,99.46258
Poland,POL,1976,0,0.4238295,99.57617
Poland,POL,1977,0,0.49482882,99.505165
Poland,POL,1978,0,0.46934918,99.53065
Poland,POL,1979,0,0.42775407,99.57225
Poland,POL,1980,0,0.5173495,99.48265
Poland,POL,1981,0,0.5322904,99.46771
Poland,POL,1982,0,0.39483663,99.60516
Poland,POL,1983,0,0.44284835,99.55715
Poland,POL,1984,0,0.3671588,99.63284
Poland,POL,1985,0,0.4598646,99.54013
Poland,POL,1986,0,0.38169914,99.6183
Poland,POL,1987,0,0.3551029,99.64489
Poland,POL,1988,0,0.36688256,99.63312
Poland,POL,1989,0,0.34613898,99.65386
Poland,POL,1990,0,0.36069712,99.639305
Poland,POL,1991,0,0.37821314,99.62179
Poland,POL,1992,0,0.42480853,99.575195
Poland,POL,1993,0,0.40594903,99.59405
Poland,POL,1994,0,0.4881243,99.51188
Poland,POL,1995,0,0.52282447,99.47718
Poland,POL,1996,0,0.5270424,99.47296
Poland,POL,1997,0,0.55044067,99.44956
Poland,POL,1998,0,0.6830108,99.31699
Poland,POL,1999,0,0.6465405,99.353455
Poland,POL,2000,0,0.6828024,99.3172
Poland,POL,2001,0,0.820305,99.179695
Poland,POL,2002,0,0.81965923,99.18034
Poland,POL,2003,0,0.67546785,99.32454
Poland,POL,2004,0,0.89124244,99.10876
Poland,POL,2005,0,1.1357024,98.864296
Poland,POL,2006,0,1.2500061,98.74999
Poland,POL,2007,0,1.5729033,98.42709
Poland,POL,2008,0,2.2196026,97.780396
Poland,POL,2009,0,3.006513,96.993484
Poland,POL,2010,0,3.4803138,96.51968
Poland,POL,2011,0,4.07828,95.92172
Poland,POL,2012,0,5.280956,94.71905
Poland,POL,2013,0,5.21915,94.78085
Poland,POL,2014,0,6.1203933,93.87961
Poland,POL,2015,0,6.6168427,93.383156
Poland,POL,2016,0,6.1215067,93.87849
Poland,POL,2017,0,6.178931,93.821075
Poland,POL,2018,0,5.8390436,94.16096
